Date,Position,Seniority,Location,Studio,Client Tag,Project Tag,Team Name,Month,Day,EmployeeID,Engagement_D
11Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,11,55,Muy Alto
12Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,12,55,Muy Alto
13Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,13,55,Muy Alto
16Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,16,55,Muy Alto
17Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,17,55,Muy Alto
18Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,18,55,Muy Alto
19Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,19,55,Muy Alto
20Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,20,55,Muy Alto
23Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,23,55,Muy Alto
24Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,24,55,Alto
25Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,25,55,Alto
26Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,26,55,Alto
27Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,27,55,Alto
30Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,30,55,Alto
31Jan23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,31,55,Alto
01Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,1,55,Muy Alto
02Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,2,55,Alto
03Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,3,55,Alto
07Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,7,55,Alto
08Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,8,55,Alto
09Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,9,55,Alto
10Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,10,55,Alto
13Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,13,55,Alto
14Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,14,55,Alto
15Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,15,55,Alto
16Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,16,55,Alto
17Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,17,55,Alto
20Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,20,55,Alto
21Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,21,55,Medio
22Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,22,55,Alto
23Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,23,55,Medio
24Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,24,55,Medio
27Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,27,55,Medio
28Feb23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,28,55,Medio
01Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,1,55,Medio
02Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,2,55,Medio
03Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,3,55,Alto
06Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,6,55,Medio
07Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,7,55,Medio
08Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,8,55,Medio
09Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,9,55,Medio
10Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,10,55,Medio
13Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,13,55,Medio
14Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,14,55,Medio
15Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,15,55,Medio
16Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,16,55,Medio
17Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,17,55,Medio
21Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,21,55,Medio
22Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,22,55,Medio
23Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,23,55,Medio
24Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,24,55,Medio
27Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,27,55,Medio
28Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,28,55,Medio
29Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,29,55,Medio
30Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,30,55,Medio
31Mar23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,31,55,Medio
03Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,3,55,Medio
04Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,4,55,Medio
05Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,5,55,Medio
06Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,6,55,Medio
10Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,10,55,Medio
11Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,11,55,Medio
12Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,12,55,Medio
13Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,13,55,Medio
14Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,14,55,Medio
17Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,17,55,Medio
18Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,18,55,Medio
19Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,19,55,Medio
20Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,20,55,Muy Bajo
21Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,21,55,Muy Bajo
24Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,24,55,Muy Bajo
25Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,25,55,Muy Bajo
26Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,26,55,Muy Bajo
27Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,27,55,Medio
28Apr23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,28,55,Medio
02May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,2,55,Medio
03May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,3,55,Medio
04May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,4,55,Medio
05May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,5,55,Medio
08May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,8,55,Medio
09May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,9,55,Medio
10May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,10,55,Medio
11May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,11,55,Medio
12May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,12,55,Medio
15May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,15,55,Medio
16May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,16,55,Medio
17May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,17,55,Medio
18May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,18,55,Medio
19May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,19,55,Medio
22May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,22,55,Medio
23May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,23,55,Medio
24May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,24,55,Medio
25May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,25,55,Medio
26May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,26,55,Medio
29May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,29,55,Medio
30May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,30,55,Medio
31May23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,31,55,Medio
01Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,1,55,Medio
02Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,2,55,Medio
05Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,5,55,Medio
06Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,6,55,Medio
07Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,7,55,Medio
08Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,8,55,Medio
09Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,9,55,Medio
12Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,12,55,Medio
13Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,13,55,Medio
14Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,14,55,Medio
15Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,15,55,Medio
16Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,16,55,Medio
19Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,19,55,Medio
20Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,20,55,Medio
21Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,21,55,Medio
22Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,22,55,Medio
23Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,23,55,Medio
26Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,26,55,Medio
27Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,27,55,Medio
28Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,28,55,Medio
29Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,29,55,Medio
30Jun23,Business Intelligence,2,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,6,30,55,Medio
02Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,2,37,Medio
03Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,3,37,Medio
04Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,4,37,Medio
05Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,5,37,Medio
06Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,6,37,Medio
09Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,9,37,Medio
10Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,10,37,Medio
11Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,11,37,Medio
12Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,12,37,Medio
13Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,13,37,Medio
16Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,16,37,Medio
17Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,17,37,Medio
18Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,18,37,Medio
19Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,19,37,Medio
20Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,20,37,Medio
23Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,23,37,Medio
24Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,24,37,Medio
25Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,25,37,Medio
26Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,26,37,Medio
27Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,27,37,Medio
30Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,30,37,Medio
31Jan23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,31,37,Medio
01Feb23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,1,37,Medio
02Feb23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,2,37,Medio
03Feb23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,3,37,Muy Bajo
07Feb23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,7,37,Muy Bajo
08Feb23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,8,37,Muy Bajo
09Feb23,Business Intelligence,3,AR/CABA/BA,Data,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,9,37,Medio
02Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,2,28,Alto
03Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,3,28,Muy Alto
04Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,4,28,Alto
05Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,5,28,Alto
06Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,6,28,Alto
09Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,9,28,Alto
10Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,10,28,Alto
11Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,11,28,Alto
12Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,12,28,Alto
13Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,13,28,Alto
16Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,16,28,Alto
17Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,17,28,Alto
18Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,18,28,Alto
19Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,19,28,Alto
20Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,20,28,Alto
23Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,23,28,Alto
24Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,24,28,Alto
25Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,25,28,Alto
26Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,26,28,Alto
27Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,27,28,Alto
30Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,30,28,Alto
31Jan23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,31,28,Alto
01Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,1,28,Alto
02Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,2,28,Alto
03Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,3,28,Alto
07Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,7,28,Muy Alto
08Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,8,28,Alto
09Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,9,28,Alto
10Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,10,28,Alto
13Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,13,28,Muy Alto
14Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,14,28,Alto
15Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,15,28,Alto
16Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,16,28,Alto
17Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,17,28,Muy Alto
20Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,20,28,Muy Alto
21Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,21,28,Alto
22Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,22,28,Alto
23Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,23,28,Alto
24Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,24,28,Alto
27Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,27,28,Muy Alto
28Feb23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,28,28,Muy Alto
01Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,1,28,Alto
02Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,2,28,Alto
03Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,3,28,Alto
06Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,6,28,Alto
07Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,7,28,Alto
08Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,8,28,Alto
09Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,9,28,Alto
10Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,10,28,Alto
13Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,13,28,Alto
14Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,14,28,Alto
15Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,15,28,Muy Alto
16Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,16,28,Alto
17Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,17,28,Muy Alto
21Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,21,28,Alto
22Mar23,Database Administrator,2,AR/CABA/BA,Cloud Ops,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,22,28,Muy Bajo
